1 881759392045471.6 4123134161726209.0
1 875336437480194.1 4081203354770086.5
1 869011352921219.4 4039835226109197.0
1 862686268362244.6 3998373907689281.0
1 856457541532507.9 3957476039009612.5
1 850323660154944.4 3917144384615775.0
1 844189778777380.9 3876771275054304.5
1 838149373242571.9 3836914655780857.0
1 832200988340511.9 3797609968086916.5
1 826252603438451.9 3758245698844665.0
1 820394812492664.1 3719432708965753.0
1 814626245893731.0 3681171141351587.0
1 808857679294797.9 3642863855628402.0
1 803176995966830.8 3605107289212737.0
1 797582854833941.8 3567906328677009.5
1 791988713701052.8 3530696172091254.5
1 786479802220883.2 3494029611749809.0
1 781054779317545.5 3457905923300317.5
1 775629756414207.8 3421777222647459.5
1 770287395145931.2 3386191575095171.5
1 765026411503887.4 3351142892604089.0
1 759765427861843.5 3316092045705389.5
1 754584594904261.8 3281597602722133.0
1 749482685689372.6 3247644220192008.5
1 744380776474483.5 3213713238429679.0
1 739356564060517.0 3180321181021207.0
1 734408907106291.8 3147462207921097.5
1 729461250152066.5 3114630769943538.0
1 724588950249341.6 3082332432953055.5
1 719790866056936.1 3050564816079762.5
1 714992781864530.6 3018836789754049.5
1 710267800574792.5 2987637881720818.5
1 705614809380069.8 2956954076467653.0
1 700961818185347.0 2926313782991520.0
1 696379675744458.9 2896187079796260.0
1 691867354850341.4 2866571300751267.0
1 687355033956223.9 2837007687374592.0
1 682911450334755.1 2807944354611794.0
1 678535548245342.2 2779378539889743.0
1 674159646155929.4 2750869841952439.0
1 669850426925038.5 2722855770491911.0
1 665606834812077.2 2695328789168065.0
1 661363242699116.0 2667865500451316.5
1 657184307564079.8 2640885322635413.5
1 653069002199905.6 2614380122512591.5
1 648953696835731.5 2587943600892068.0
1 644901108169474.1 2561976859731830.0
1 640848519503216.8 2536080834285619.0
1 636857648861342.5 2510655529437913.5
1 632927583170906.2 2485695621139736.5
1 628997517480470.0 2460815220689623.0
1 625127315134997.2 2436397472631821.0
1 621316063061543.0 2412436936272161.0
1 617504810988088.8 2388566814555154.5
1 613751624647237.0 2365145397915947.0
1 610055619499572.5 2342162041162356.0
1 606359614351908.0 2319254884950247.0
1 602719905858015.0 2296784344245438.0
1 599080197364122.0 2274397014302225.0
1 595495929518114.6 2252445801737102.5
1 591966260580871.5 2230909130899854.2
1 588436591643628.4 2209455659270065.5
1 584960694142793.1 2188400238922254.5
1 581484796641957.9 2167422807144735.2
1 578061843105174.0 2146850530050903.5
1 574691048860379.0 2126664805117476.8
1 571320254615584.0 2106552362421135.5
1 568000792190421.6 2086823886132747.5
1 564681329765259.2 2067172624000512.2
1 561412443021196.9 2047900892648035.5
1 558193347286172.25 2028994941592803.8
1 554974251551147.6 2010160783297387.8
1 551804190686627.94 1991687362308284.2
1 548634129822108.25 1973287147585763.2
1 545512376223090.44 1955241146241693.8
1 542438159484277.3 1937539742044650.2
1 539363942745464.2 1919908409812520.8
1 536336563795381.94 1902613635904569.2
1 533309184845299.7 1885387437222343.8
1 530327916078945.25 1868490121469995.8
1 527346647312590.8 1851660928286073.8
1 524410803925255.25 1835155000837783.8
1 521519686845464.9 1818966564461192.5
1 518628569765674.5 1802845613623168.5
1 515781479921956.06 1787034525868130.2
1 512934390078237.6 1771290292096488.8
1 510130671199411.9 1755853535616032.8
1 507326952320586.1 1740485391422734.8
1 504565948135473.2 1725417391864406.2
1 501847016639658.94 1710644131472161.5
1 499128085143844.7 1695935451454980.8
1 496450555799385.06 1681515709605037.8
1 493773026454925.44 1667161334330392.5
1 491136285790935.3 1653089664488182.5
1 488499545126945.2 1639082069666658.5
1 485902979672539.8 1625350280386248.2
1 483306414218134.44 1611679836771493.8
1 480749396235663.8 1598279727189399.2
1 478192378253193.2 1584938170666659.2
1 475674308538537.06 1571857454330465.0
1 473156238823880.94 1558832201954771.0
1 470676532439684.1 1546061651632188.5
1 468196826055487.3 1533342234755257.5
1 465754898064394.2 1520869693047498.0
1 463350163529049.3 1508633048177349.0
1 460945428993704.44 1496437433431858.8
1 458577331510281.75 1484470780767982.5
1 456209234026859.06 1472548786040208.8
1 453877202924768.2 1460849801126693.2
1 451545171822677.3 1449202763716024.2
1 449248664964856.8 1437769487328765.0
1 446952158107036.3 1426376756344137.0
1 444690647623189.8 1415189538367858.8
1 442429137139343.3 1404026956300257.5
1 440202066625645.1 1393067004949368.2
1 437974996111946.94 1382150382936746.0
1 435781851964865.2 1371429481939402.2
1 433588707817783.44 1360738428631932.2
1 431428976433786.56 1350237597474844.2
1 429269245049789.7 1339763671545690.0
1 427142412825346.2 1329476423407701.0
1 425015580600902.7 1319213965471443.2
1 422888748376459.2 1308978236804542.5
1 420794315974802.06 1298914388291986.5
1 418699883573144.94 1288873673884553.8
1 416637351657507.44 1279015236094642.0
1 414574819741869.94 1269183107920224.2
1 412543703242250.0 1259519135087424.2
1 410512586742630.06 1249878719571158.5
1 408512414855790.3 1240403381003807.2
1 406512242968950.56 1230950138629987.0
1 404542544891653.56 1221657913968625.2
1 402572846814356.56 1212386680797062.2
1 400633151743365.06 1203271902162676.8
1 398693456672373.56 1194172462233081.0
1 396783308071215.2 1185231676212464.5
1 394873159470056.8 1176309449954908.8
1 392992115069023.5 1167539061066863.0
1 391111070667990.2 1158783116794181.0
1 389258673930609.56 1150175050589225.5
1 387406277193228.94 1141580096784818.5
1 385582100116558.0 1133129400448264.0
1 383757923039887.06 1124689039149807.0
1 381961530487600.4 1116388628069887.6
1 380165137935313.7 1108098970230931.2
1 378368745383027.0 1099818996381053.9
1 376599723618946.25 1091673535387299.4
1 374830701854865.5 1083535380140563.4
1 373088630009430.06 1075527884827495.6
1 371346558163994.6 1067526097467670.5
1 369631015367644.0 1059652884425141.0
1 367915472571293.4 1051785767218732.2
1 366226073621378.6 1044043487027080.8
1 364536674671463.9 1036305974846918.4
1 362873005831807.0 1028691627767319.1
1 361209336992150.1 1021084186178371.0
1 359571005926719.8 1013597687885969.5
1 357932674861289.5 1006116705868117.2
1 356294343795859.2 998641314360718.9
1 354680979568771.6 991285318299264.1
1 353067615341684.06 983935157170362.1
1 351478825616908.06 976702866399618.4
1 349890035892132.06 969476757340056.9
1 348325442600401.44 962366492740755.4
1 346760849308670.8 955262367587448.1
1 345220095780866.1 948272354981185.6
1 343679342253061.44 941288401917929.4
1 342162057553299.0 934417053488437.9
1 340644772853536.56 927552286985077.4
1 339150600312697.0 920798203206219.4
1 337656427771857.44 914050441139867.6
1 336162255231017.9 907309020751277.2
1 334690845313364.44 900675802560028.4
1 333219435395711.0 894049385689605.6
1 331770445698889.4 887528103956267.4
1 330321456002067.75 881012772739718.9
1 328894529856958.6 874600107025098.5
1 327467603711849.5 868192473484687.1
1 326062420116245.75 861886018201258.5
1 324657236520642.0 855582366636582.9
1 323273460205571.44 849378246839991.6
1 321889683890500.9 843174981682592.6
1 320505907575430.3 836974778944225.4
1 319143203271921.06 830866602698315.5
1 317780498968411.8 824757439583788.6
1 316438559941021.3 818743199970237.8
1 315096620913630.8 812728854283996.6
1 313775119026769.4 806804422501825.4
1 312453617139907.94 800876089516266.1
1 311152252791515.5 795034562579364.0
1 309850888443123.06 789187217981407.1
1 308549524094730.6 783334176851638.4
1 307267976282599.94 777563941139681.0
1 305986428470469.25 771785666040961.5
1 304724404725922.56 766087692402825.0
1 303462380981375.9 760380324560945.1
1 302219588835735.3 754750088485935.6
1 300976796690094.75 749108754660490.0
1 299752929407918.06 743544055155972.0
1 298529062125741.4 737972168236302.8
1 297323841505115.44 732474530863110.5
1 296118620884489.5 726967873025811.6
1 294931761590119.0 721534694358579.5
1 293744902295748.5 716091575230468.0
1 292558043001378.0 710638402699604.8
1 291389259697967.7 705258027224852.2
1 290220476394557.4 699867793685183.1
1 289069498013576.6 694550100180732.4
1 287918519632595.9 689223102580548.6
1 286785075105514.0 683966636613149.5
1 285651630578432.1 678699185861107.0
1 284535448836718.7 673503172237223.6
1 283419267095005.25 668299349102144.5
1 282320091336894.4 663164703212687.4
1 281220915578783.5 658021324803607.8
1 280138489002509.3 652946429621870.0
1 279056062426235.12 647862852990402.1
1 277973635849960.94 642769877655924.1
1 276907694520375.38 637745695541150.4
1 275841753190789.8 632712995866662.0
1 274792047439509.38 627748304632419.1
1 273742341688228.94 622775633715487.5
1 272708628980252.6 617871416607702.8
1 271674916272276.25 612959984288557.0
1 270656946939220.62 608116206407285.9
1 269638977606165.0 603265723896686.0
1 268636516246411.3 598482624841505.0
1 267634054886657.62 593693036556480.9
1 266646866098587.3 588969716593087.2
1 265659677310517.0 584239369891577.2
1 264687532825893.7 579574406496276.5
1 263715388341270.38 574902682540471.9
1 262758045625093.2 570295113895981.2
1 261800702908916.0 565680148186954.8
1 260857940826330.94 561128388413789.0
1 259915178743745.88 556570197169210.25
1 258972416661160.8 552004569900945.8
1 258044021210696.38 547500974424550.25
1 257115625760231.94 542989943079192.7
1 256201372240343.0 538538871656691.75
1 255287118720454.06 534079686923114.44
1 254386793129669.2 529680578596886.56
1 253486467538884.3 525272992386408.94
1 252599855875732.0 520924486901525.75
1 251713244212579.7 516567269952047.06
1 250840136042279.56 512267191779868.44
1 249967027871979.44 507957599946836.06
1 249107223459824.72 503704194842491.3
1 248247419047670.0 499440489397922.9
1 247400711525571.66 495231044482349.4
1 246554004003473.3 491010336842196.9
1 245720193636724.62 486842893744120.8
1 244886383269975.94 482664052645085.1
1 244065273890561.25 478537545269272.94
1 243244164511146.56 474399239709240.0
1 242435567084432.75 470312213701746.7
1 241626969657718.94 466212787394051.25
1 240830688015690.47 462164004355105.06
1 240034406373662.0 458103728406077.9
1 239250255048376.88 454092463860134.25
1 238466103723091.75 450069293521883.6
1 237693893679916.9 446094604062218.56
1 236921683636742.06 442107355785271.3
1 236161243674500.1 438169156384605.8
1 235400803712258.12 434219768956988.25
1 234651941229624.88 430318786595822.56
1 233903078746991.62 426406875221999.0
1 233165629676172.1 422542860181541.9
1 232428180605352.56 418666410445818.8
1 231701963045096.12 414838127755413.9
1 230975745484839.7 410999522536592.94
1 230260588233969.06 407207080194446.5
1 229545430983098.44 403403440018877.7
1 228841169973818.78 399645207410689.3
1 228136908964539.12 395874841041849.4
1 227443376562364.44 392151434110063.8
1 226749844160189.75 388417486775915.0
1 226066876297325.22 384730595422748.6
1 225383908434460.7 381034270804046.1
1 224711344609802.72 377384914093413.2
1 224038780785144.75 373726207873688.6
1 223376464064280.8 370112021493287.7
1 222714147343416.88 366486810881278.56
1 222061917225243.4 362906556277255.7
1 221409687107069.94 359315428433198.7
1 220767393790556.84 355766617766329.5
1 220125100474043.75 352205771741558.9
1 219492590591469.8 348686664200462.0
1 218869717908496.12 345209537600508.5
1 218246845225522.44 341721524134310.2
1 217633459941119.03 338276261437192.75
1 217020074656715.62 334820355545116.94
1 216416030536543.56 331405992773134.06
1 215811986416371.5 327979731516437.8
1 215217147926165.5 324595483486806.25
1 214622309435959.5 321200289372348.25
1 214036530341380.72 317844272174186.1
1 213450751246801.94 314475053744102.4
1 212873896013585.06 311145770987774.44
1 212297040780368.2 307805450928193.1
1 211728973874247.94 304505190486422.25
1 211160906968127.7 301195347280247.4
1 210601492854838.78 297925879187253.06
1 210042078741549.88 294644693774640.75
1 209491185453518.25 291398955292916.2
1 208940292165486.62 288142756147849.06
1 208397791301829.3 284932992255020.5
1 207863554461663.44 281773235479697.56
1 207329317621497.56 278619154397192.1
1 206803219970631.4 275517226847532.12
1 206277122319765.25 272407282297232.8
1 205759039024007.1 269332637251148.88
1 205240955728248.94 266248743544050.34
1 204730761953407.1 263205806752540.4
1 204220568178565.25 260157738449005.72
1 203718149790521.53 257157412515011.28
1 203215731402477.8 254155412569954.4
1 202720963567040.56 251197994943659.47
1 202226195731603.3 248249012247683.4
1 201738967881345.53 245349935666402.47
1 201251740031087.75 242449859563832.7
1 200771930898508.97 239590791389259.4
1 200292121765930.2 236725745848129.7
1 199819624350294.6 233897214699086.3
1 199354324517484.1 231102269442691.06
1 198889024684673.6 228296335618271.0
1 198430810083915.66 225521194484218.1
1 197972595483157.72 222733403784669.12
1 197521364463753.3 219973092766804.47
1 197070133444348.9 217195272459298.1
1 196625773655525.56 214440466817537.97
1 196181413866702.22 211663377064716.62
1 195743825441106.53 208905277864182.0
1 195306237015510.84 206120515528549.7
1 194875312952407.06 203350485437324.34
1 194444388889303.28 200549105125102.06
1 194020029321338.03 197753860052854.88
1 193595669753372.78 194917567068268.5
1 193177774813192.7 192079699132804.34
1 192759879873012.62 189193210347482.7
1 192348351476609.9 186296468415859.97
1 191943091539976.8 183380772087520.38
1 191537831603343.72 180393375374979.44
1 191138745609163.66 177373934781292.25
1 190739659614983.6 174263089417171.7
1 190346653045940.0 171091278852019.8
1 189959633168061.84 167846665179201.22
1 189572613290183.7 164458040310526.22
1 189191487369500.0 160942190554628.47
1 188810361448816.3 157208726200374.16
1 188435043884738.5 153250348316162.53
1 188065441943295.56 148975961834782.97
1 187701471807244.5 144223287570536.34
1 187343044309305.53 138655988288577.11
1 186990077415581.22 131198817313552.25
1 186642489092174.16 116293544278555.52
1 186979569943330.12 104320540478163.12
1 187306458974405.5 99875771696974.23
1 187628368904577.1 96452207131214.98
1 187950278834748.7 93572579524223.23
1 188272188764920.28 91060842897599.33
1 188589194494703.12 88850888786726.61
1 188906200224485.97 86844354185848.75
1 189223205954268.8 85001531910627.22
1 189540211684051.66 83294152640564.17
1 189857217413834.5 81701507618675.22
1 190174223143617.34 80207351540711.47
1 190486399573526.5 78819971762174.44
1 190798576003435.62 77506072520042.92
1 191110752433344.75 76257613716420.66
1 191422928863253.88 75067962763832.84
1 191735105293163.0 73931396987400.78
1 192047281723072.12 72843166174947.1
1 192359458152981.25 71799147905002.02
1 192671634582890.38 70795580346079.78
1 192983811012799.5 69829522200787.83
1 193295987442708.62 68897998723887.71
1 193608163872617.75 67998573588040.266
1 193920340302526.88 67129199451320.68
1 194232516732436.0 66287693219264.18
1 194544693162345.12 65472383154463.19
1 194856869592254.25 64681698029850.23
1 195169046022163.38 63914074303111.664
1 195481222452072.5 63168283385779.8
1 195793398881981.62 62443093167200.8
1 196105575311890.75 61737335694535.06
1 196417751741799.88 61050095003620.46
1 196729928171709.0 60380397855749.72
1 197042104601618.12 59727334255250.59
1 197354281031527.25 59090189546207.59
1 197666457461436.38 58468214835891.97
1 197978633891345.5 57860668739193.984
1 198290810321254.62 57266986461078.09
1 198602986751163.75 56686600327806.18
1 198919992480946.6 56110210795671.35
1 199236998210729.44 55546409614627.84
1 199554003940512.28 54994742263635.73
1 199871009670295.12 54454670846174.32
1 200188015400077.97 53925774149052.75
1 200505021129860.8 53407687448495.99
1 200822026859643.66 52899998226885.97
1 201139032589426.5 52402299869860.125
1 201456038319209.34 51914283107908.71
1 201773044048992.2 51435649632679.26
1 202090049778775.03 50966032687473.055
1 202407055508557.88 50505154306755.28
1 202724061238340.72 50052776656723.75
1 203041066968123.56 49608615508196.41
1 203358072697906.4 49172391585543.43
1 203675078427689.25 48743902371953.33
1 203992084157472.1 48322944969416.11
1 204309089887254.94 47909248497817.84
1 204630999817426.53 47496361712286.016
1 204952909747598.12 47090574411427.99
1 205274819677769.72 46691711603474.516
1 205596729607941.3 46299536397720.86
1 205918639538112.9 45913859400881.23
1 206240549468284.5 45534532987579.336
1 206562459398456.1 45161414390784.97
1 206884369328627.7 44794312033426.18
1 207206279258799.28 44433090711251.9
1 207528189188970.88 44077631290230.79
